label,text
Lyme Disease,"got bitten by a tick, now i have severe fatigue, joint aches, and a circular red rash."
Lyme Disease,"extreme tiredness, swollen lymph nodes, and a strange expanding red rash."
Lyme Disease,"joint pain, fever, and a red rash with a clear center after walking in the woods."
Lyme Disease,"muscle aches, stiff neck, and a large bullseye-shaped rash on my arm."
Celiac Disease,"severe bloating, diarrhea, and stomach cramps whenever i eat pasta or bread."
Celiac Disease,"chronic diarrhea, abdominal pain, and an itchy blistering skin rash after eating gluten."
Celiac Disease,i get extreme fatigue and digestive issues like gas and bloating after consuming wheat.
Celiac Disease,"stomach pains, weight loss, and anemia. eating bread makes me feel very sick."
Celiac Disease,"greasy, foul-smelling stools, bloating, and stomach cramps due to gluten intake."
Endometriosis,"extremely painful periods, pain during intercourse, and lower back pain."
Endometriosis,"pelvic pain that gets worse during my menstrual cycle, heavy bleeding."
Endometriosis,"severe cramps during my period that radiate to my back and legs, and painful urination."
Endometriosis,"extremely painful menstrual cramps, fatigue, and pain with bowel movements."
Endometriosis,"chronic pelvic pain throughout the month, very heavy and painful periods."
Pcos,"irregular periods, excessive facial hair growth, and unexplained weight gain."
Pcos,"i miss my periods for months, have bad acne, and thinning hair on my head."
Pcos,"irregular menstrual cycles, weight gain especially around the belly, and dark patches of skin."
Pcos,"infrequent periods, struggling to lose weight, and noticeable hair growth on my face."
Pcos,"skipping periods, severe acne, and weight gain that is very hard to lose."
Crohn'S Disease,"severe abdominal pain, persistent diarrhea, and noticeable weight loss without trying."
Crohn'S Disease,"cramping in the stomach, diarrhea containing blood, and extreme fatigue."
Crohn'S Disease,"fever, chronic diarrhea often with blood, and severe stomach cramps."
Crohn'S Disease,"abdominal cramping, frequent trips to the bathroom, and losing weight quickly."
Crohn'S Disease,"persistent watery diarrhea, severe gas pains, and feeling constantly tired."
Ulcerative Colitis,"diarrhea with blood and pus, abdominal pain, and urgent need to defecate."
Ulcerative Colitis,"rectal pain and bleeding, diarrhea, and feverish feelings."
Ulcerative Colitis,"bloody diarrhea occurring frequently, stomach cramps, and sudden urge to pass stool."
Ulcerative Colitis,"severe urgency to go to the bathroom, diarrhea with mucus and blood."
Ulcerative Colitis,"abdominal cramping, persistent bloody diarrhea, and overall fatigue."
Parkinson'S Disease,"my hands are constantly trembling, and my muscles feel very stiff when i try to walk."
Parkinson'S Disease,"shaking in my fingers, slow movement, and shuffling when i walk."
Parkinson'S Disease,"noticeable tremor in one hand, stiffness in my arms, and loss of automated movements."
Parkinson'S Disease,"slurred speech, stiff facial expression, and a resting tremor in my hand."
Parkinson'S Disease,"slowed movement, muscle rigidity, and impaired balance or posture."
Alzheimer'S Disease,"i keep forgetting recent events and names of family members, feeling very confused."
Alzheimer'S Disease,"severe memory loss, getting lost in familiar places, and repeating questions."
Alzheimer'S Disease,"misplacing items in strange places, struggling with words, and memory decline."
Alzheimer'S Disease,"confusion about time and place, forgetting recent conversations completely."
Alzheimer'S Disease,"trouble handling money, wandering, and increased memory gaps every day."
Hyperthyroidism,"my heart is always racing, i'm losing weight rapidly despite eating a lot, and sweating."
Hyperthyroidism,"tremors in my hands, feeling very anxious all the time, and unexpected weight loss."
Hyperthyroidism,"fast heartbeat, feeling very hot all the time, completely restless and jittery."
Hyperthyroidism,"bulging eyes, rapid weight loss, heat intolerance, and nervousness."
Hyperthyroidism,"rapid heart rate, constantly sweating, very anxious, and trouble sleeping."
Hypothyroidism,"i feel incredibly tired all the time, gaining weight for no reason, and feeling very cold."
Hypothyroidism,"dry skin, unexpected weight gain, fatigue, and feeling cold when others are warm."
Hypothyroidism,"extreme lethargy, constipation, puffiness in the face, and weight gain."
Hypothyroidism,"sluggishness, unexplained weight gain, brittle nails, and constant feeling of coldness."
Hypothyroidism,"memory problems, muscle weakness, very dry skin, and constant exhaustion."
Influenza,high temperature throbbing head body pain chills sore throat lethargicness for two days
Influenza,"for the past few days, i have fever headache body pain chills sore throat tiredness for two days"
Influenza,running a temperature throbbing head body pain chills sore throat lethargicness for two days
Influenza,lately i feel fever headache body pain chills sore throat tiredness for two days
Influenza,symptoms include fever headache body pain chills sore throat tiredness for two days
Influenza,running a temperature migraine body pain chills sore throat lethargicness for two days
Influenza,high temperature migraine body pain chills sore throat lethargicness for two days
Influenza,running a temperature migraine body pain chills sore throat fatigueness for two days
Influenza,i have fever headache body pain chills sore throat tiredness for two days
Influenza,high running a temperature muscle aches dry persistent cough fatigue and head pain
Influenza,headache and high fever muscle aches dry cough fatigue
Influenza,high high temperature muscle aches dry hacking cough fatigue and migraine
Influenza,high high temperature muscle aches dry persistent cough fatigue and migraine
Influenza,i am experiencing high fever muscle aches dry cough fatigue and headache
Influenza,symptoms include high fever muscle aches dry cough fatigue and headache
Influenza,high high temperature muscle aches dry persistent cough fatigue and throbbing head
Influenza,i am suffering from high fever muscle aches dry cough fatigue and headache
Influenza,high running a temperature muscle aches dry persistent cough fatigue and throbbing head
Influenza,body pain high temperature chills weakness and persistent cough
Influenza,body pain running a temperature chills weakness and hacking cough
Influenza,body pain running a temperature chills weakness and persistent cough
Influenza,i am suffering from body pain fever chills weakness and cough
Influenza,my main issues are body pain fever chills weakness and cough
Influenza,cough and body pain fever chills weakness
Influenza,i have body pain fever chills weakness and cough
Influenza,body pain high temperature chills weakness and hacking cough
Influenza,symptoms include body pain fever chills weakness and cough
Influenza,i have been having high running a temperature with body aches and chills since yesterday
Influenza,i am suffering from i have been having high fever with body aches and chills since yesterday
Influenza,chills since yesterday and i have been having high fever with body aches
Influenza,i have been having high high temperature with body aches and chills since yesterday
Influenza,symptoms include i have been having high fever with body aches and chills since yesterday
Influenza,i have i have been having high fever with body aches and chills since yesterday
Influenza,running a temperature with sore throat nasal congestion and muscle pain
Influenza,lately i feel fever with sore throat runny nose and muscle pain
Influenza,muscle pain and fever with sore throat runny nose
Influenza,symptoms include fever with sore throat runny nose and muscle pain
Influenza,high temperature with sore throat nasal congestion and muscle pain
Influenza,i am experiencing fever with sore throat runny nose and muscle pain
Influenza,i have fever with sore throat runny nose and muscle pain
Influenza,high temperature with sore throat stuffy nose and muscle pain
Influenza,"for the past few days, i have fever with sore throat runny nose and muscle pain"
Influenza,symptoms include sudden onset of fever muscle soreness and extreme tiredness
Influenza,"for the past few days, i have sudden onset of fever muscle soreness and extreme tiredness"
Influenza,extreme tiredness and sudden onset of fever muscle soreness
Influenza,sudden onset of high temperature muscle soreness and extreme lethargicness
Influenza,sudden onset of running a temperature muscle soreness and extreme lethargicness
Influenza,sudden onset of running a temperature muscle soreness and extreme exhaustedness
Influenza,lately i feel sudden onset of fever muscle soreness and extreme tiredness
Influenza,sudden onset of high temperature muscle soreness and extreme fatigueness
Influenza,sudden onset of high temperature muscle soreness and extreme exhaustedness
Influenza,i am suffering from shivering high temperature headache and joint pain for three days
Influenza,my main issues are shivering high temperature headache and joint pain for three days
Influenza,joint pain for three days and shivering high temperature headache
Influenza,shivering high temperature head pain and joint pain for three days
Influenza,i am experiencing shivering high temperature headache and joint pain for three days
Influenza,lately i feel shivering high temperature headache and joint pain for three days
